Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
3262.173,3.075381639,5.124582
3262.223,3.075460918,5.082106
3262.273,3.074684893,5.162809
3262.323,3.075151185,5.050829
3262.373,3.074163073,5.129601
3262.423,3.074836066,5.089057
3262.473,3.073784237,5.153928
3262.523,3.074547949,5.055849
3262.573,3.073517337,5.055849
3262.623,3.074261348,5.123037
3262.673,3.073321905,5.082879
3262.723,3.073976533,5.145047
3262.773,3.073178114,5.051215
3262.823,3.073707214,5.126126
3262.873,3.073083337,5.087898
3262.923,3.073484121,5.146978
3262.973,3.073066613,5.045809
3263.023,3.073313021,5.13269
3263.073,3.073139811,5.13269
3263.123,3.073212803,5.080562
3263.173,3.073290534,5.14968
3263.223,3.073156481,5.047354
3263.273,3.073499291,5.129601
3263.323,3.073157557,5.091374
3263.373,3.073735675,5.154314
3263.423,3.073244721,5.049671
3263.473,3.073995698,5.128829
3263.523,3.073478242,5.09176
3263.573,3.074385987,5.09176
3263.623,3.073812615,5.145819
3263.673,3.074821463,5.046968
3263.723,3.074189339,5.128829
3263.773,3.075246817,5.092146
3263.823,3.074628381,5.147364
3263.873,3.075621189,5.048126
3263.923,3.075182598,5.130374
3263.973,3.076061007,5.118403
3264.023,3.075802191,5.146591
3264.073,3.076569648,5.146591
3264.123,3.076370279,5.048126
3264.173,3.077111908,5.131146
3264.223,3.076900806,5.119176
3264.273,3.077660085,5.138096
3264.323,3.077408295,5.052374
3264.373,3.078172622,5.13269
3264.423,3.077908744,5.116086
3264.473,3.078632685,5.120334
3264.523,3.078432698,5.048899
3264.573,3.079043281,5.048899
3264.623,3.078962624,5.129215
3264.673,3.07942652,5.124968
3264.723,3.079466531,5.118017
3264.773,3.079857844,5.051602
3264.823,3.079846267,5.129601
3264.873,3.080284373,5.126512
3264.923,3.080127187,5.10875
3264.973,3.080653344,5.061641
3265.023,3.080353617,5.138869
3265.073,3.080944666,5.138869
3265.123,3.080519852,5.125354
3265.173,3.081129355,5.10875
3265.223,3.080631515,5.062027
3265.273,3.081190105,5.13578
3265.323,3.080694336,5.12072
3265.373,3.081106929,5.111839
3265.423,3.08069219,5.063958
3265.473,3.080934666,5.126512
3265.523,3.080684733,5.126126
3265.573,3.080718593,5.126126
3265.623,3.080682508,5.109908
3265.673,3.080472405,5.066661
3265.723,3.08070026,5.123037
3265.773,3.080181756,5.12574
3265.823,3.08073017,5.104502
3265.873,3.079802214,5.067047
3265.923,3.080809091,5.129601
3265.973,3.079547799,5.141185
3266.023,3.0811528,5.102572
3266.073,3.079449014,5.102572
3266.123,3.081593276,5.066661
3266.173,3.079379854,5.131146
3266.223,3.082084698,5.139255
3266.273,3.079316981,5.094463
3266.323,3.082449382,5.075928
3266.373,3.079005755,5.126126
3266.423,3.082646657,5.140027
3266.473,3.078765739,5.079403
3266.523,3.082785197,5.075928
3266.573,3.078533606,5.075928
3266.623,3.082768295,5.122651
3266.673,3.078260931,5.14273
3266.723,3.082551569,5.071681
3266.773,3.077931233,5.072839
3266.823,3.081938771,5.124195
3266.873,3.077108758,5.144661
3266.923,3.081220542,5.062413
3266.973,3.076284135,5.089443
3267.023,3.080516088,5.124195
3267.073,3.075347834,5.124195
3267.123,3.079777159,5.139641
3267.173,3.074656449,5.068205
3267.223,3.079756598,5.097938
3267.273,3.074374858,5.119948
3267.323,3.079385824,5.139641
3267.373,3.073794426,5.058552
3267.423,3.078919369,5.104116
3267.473,3.073347467,5.101027
3267.523,3.07841704,5.141572
3267.573,3.073284504,5.141572
3267.623,3.078661828,5.055077
3267.673,3.073555412,5.104889
3267.723,3.078762521,5.106819
3267.773,3.073699805,5.143502
3267.823,3.078634908,5.061255
3267.873,3.073700487,5.102572
3267.923,3.078470259,5.100255
3267.973,3.073728034,5.149294
3268.023,3.078208614,5.049285
3268.073,3.07363502,5.049285
3268.123,3.077794575,5.103344
3268.173,3.073363332,5.102186
3268.223,3.077246778,5.146978
3268.273,3.072866243,5.036156
3268.323,3.076634,5.118017
3268.373,3.072344492,5.094077
3268.423,3.07645493,5.142344
3268.473,3.072126825,5.036542
3268.523,3.07626261,5.124968
3268.573,3.071775594,5.124968
3268.623,3.075886743,5.097166
3268.673,3.071242692,5.144661
3268.723,3.075340024,5.038473
3268.773,3.070478885,5.128829
3268.823,3.074732802,5.093691
3268.873,3.06986894,5.148522
3268.923,3.074610572,5.035384
3268.973,3.069501322,5.151997
3269.023,3.074333623,5.092146
3269.073,3.069061589,5.092146
3269.123,3.073872696,5.152383
3269.173,3.068932545,5.036542
3269.223,3.074065205,5.162037
3269.273,3.069175158,5.097552
3269.323,3.074031017,5.138096
3269.373,3.069509803,5.047354
3269.423,3.073941089,5.16976
3269.473,3.070087812,5.080176
3269.523,3.073757305,5.139255
3269.573,3.071159355,5.139255
3269.623,3.074035285,5.051215
3269.673,3.072708643,5.167057
3269.723,3.07472771,5.070522
3269.773,3.074129614,5.13578
3269.823,3.075503146,5.053146
3269.873,3.075366031,5.168215
3269.923,3.076319083,5.066661
3269.973,3.076501531,5.136166
3270.023,3.077194132,5.059324
3270.073,3.077554946,5.059324
3270.123,3.078088773,5.173235
3270.173,3.078386212,5.066275
3270.223,3.078861707,5.129215
3270.273,3.078946255,5.058938
3270.323,3.079431586,5.17169
3270.373,3.07926654,5.063186
3270.423,3.079749642,5.132304
3270.473,3.079408293,5.08674
3270.523,3.07979497,5.175166
3270.573,3.079377441,5.175166
3270.623,3.079575209,5.061255
3270.673,3.07919173,5.131146
3270.723,3.079147607,5.087898
3270.773,3.078822747,5.167443
3270.823,3.078598778,5.059324
3270.873,3.078307199,5.131918
3270.923,3.078065749,5.102186
3270.973,3.077808454,5.148522
3271.023,3.077589337,5.060483
3271.073,3.077391053,5.060483
3271.123,3.077239807,5.13578
3271.173,3.077133641,5.114156
3271.223,3.077089923,5.128829
3271.273,3.07710196,5.056235
3271.323,3.077177443,5.138869
3271.373,3.077314197,5.118017
3271.423,3.077514093,5.127671
3271.473,3.077771788,5.063572
3271.523,3.078084682,5.134621
3271.573,3.078445253,5.134621
3271.623,3.078884752,5.126126
3271.673,3.079407979,5.128443
3271.723,3.079932606,5.064344
3271.773,3.080445048,5.140027
3271.823,3.080947169,5.127671
3271.873,3.081442996,5.118789
3271.923,3.081935286,5.063186
3271.973,3.082389656,5.13771
3272.023,3.082832664,5.123809
3272.073,3.083199503,5.123809
3272.123,3.083569434,5.121106
3272.173,3.083800899,5.06473
3272.223,3.08408486,5.136552
3272.273,3.084127739,5.128443
3272.323,3.084311092,5.123423
3272.373,3.084216693,5.070136
3272.423,3.084253337,5.135007
3272.473,3.084051795,5.142344
3272.523,3.083929829,5.116859
3272.573,3.083623052,5.116859
3272.623,3.083353763,5.063958
3272.673,3.082951812,5.133077
3272.723,3.08254053,5.144661
3272.773,3.082030427,5.114156
3272.823,3.081503979,5.068205
3272.873,3.080930857,5.141958
3272.923,3.080339181,5.14273
3272.973,3.079719821,5.093691
3273.023,3.079087681,5.072067
3273.073,3.078444446,5.072067
3273.123,3.07779919,5.137324
3273.173,3.077157882,5.145433
3273.223,3.076525892,5.082879
3273.273,3.075907781,5.077859
3273.323,3.075365138,5.128829
3273.373,3.074844856,5.146591
3273.423,3.074378189,5.084423
3273.473,3.073915879,5.097938
3273.523,3.073550913,5.12072
3273.573,3.073133529,5.12072
3273.623,3.072925645,5.150453
3273.673,3.072476247,5.067433
3273.723,3.072588222,5.102186
3273.773,3.072017188,5.129215
3273.823,3.072537132,5.149294
3273.873,3.071822826,5.057394
3273.923,3.07268098,5.102186
3273.973,3.07179164,5.109136
3274.023,3.073011888,5.146205
3274.073,3.071867001,5.146205
3274.123,3.07347683,5.063572
3274.173,3.072025741,5.104502
3274.223,3.073999622,5.11377
3274.273,3.072311851,5.142344
3274.323,3.074570231,5.072453
3274.373,3.072780492,5.102958
3274.423,3.075141475,5.110294
3274.473,3.073403218,5.146591
3274.523,3.075622483,5.068592
3274.573,3.074341315,5.068592
3274.623,3.07637886,5.104116
3274.673,3.075433795,5.109908
3274.723,3.077158312,5.150839
3274.773,3.076550152,5.066661
3274.823,3.077924249,5.100255
3274.873,3.07774896,5.114156
3274.923,3.078720037,5.150067
3274.973,3.078986078,5.045423
3275.023,3.079705471,5.104502
3275.073,3.080162812,5.104502
3275.123,3.080767648,5.110294
3275.173,3.081260498,5.152383
3275.223,3.081791485,5.039631
3275.273,3.082248241,5.108364
3275.323,3.082721106,5.116086
3275.373,3.083154293,5.145819
3275.423,3.083565174,5.050443
3275.473,3.083955534,5.13076
3275.523,3.084284972,5.116086
3275.573,3.084631048,5.116086
3275.623,3.084851951,5.145047
3275.673,3.085169062,5.057394
3275.723,3.085232337,5.120334
3275.773,3.085530008,5.114928
3275.823,3.085471503,5.15277
3275.873,3.085711313,5.051215
3275.923,3.085591955,5.121879
3275.973,3.085746312,5.105275
3276.023,3.085581235,5.155473
3276.073,3.085655462,5.155473
3276.123,3.085444519,5.045423
3276.173,3.085455596,5.121106
3276.223,3.085214937,5.111067
3276.273,3.085138731,5.148908
3276.323,3.084877673,5.049671
3276.373,3.084747547,5.123809
3276.423,3.08446274,5.107978
3276.473,3.084293003,5.148136
3276.523,3.083989716,5.041948
3276.573,3.083784559,5.041948
3276.623,3.08347301,5.13269
3276.673,3.083222307,5.097938
3276.723,3.082886019,5.151997
3276.773,3.082616389,5.045423
3276.823,3.082244463,5.131532
3276.873,3.082017916,5.101027
3276.923,3.081557301,5.151225
3276.973,3.081466476,5.045809
3277.023,3.080904957,5.129601
3277.073,3.080892392,5.129601
3277.123,3.080297708,5.106433
3277.173,3.080251689,5.151225
3277.223,3.079683693,5.040017
3277.273,3.079601246,5.134235
3277.323,3.079065485,5.104889
3277.373,3.078949321,5.152383
3277.423,3.078457477,5.043493
3277.473,3.078290941,5.17169
3277.523,3.07785656,5.100641
3277.573,3.077642073,5.100641
3277.623,3.077264298,5.148522
3277.673,3.077021477,5.050829
3277.723,3.076694247,5.159334
3277.773,3.076462478,5.106047
3277.823,3.076186676,5.150453
3277.873,3.075978912,5.050443
3277.923,3.075756266,5.167829
3277.973,3.07558504,5.080176
3278.023,3.075422057,5.148908
3278.073,3.07530167,5.148908
3278.123,3.075204449,5.048512
3278.173,3.075147239,5.172463
3278.223,3.075122243,5.088285
3278.273,3.075132401,5.151611
3278.323,3.075175021,5.050057
3278.373,3.075248754,5.172849
3278.423,3.075353807,5.085195
3278.473,3.075480513,5.138482
3278.523,3.0756374,5.051602
3278.573,3.075801986,5.051602
3278.623,3.075998658,5.168987
3278.673,3.076186037,5.083651
3278.723,3.076415654,5.14273
3278.773,3.07661318,5.050829
3278.823,3.076868754,5.175552
3278.873,3.07704912,5.084809
3278.923,3.077328009,5.143502
3278.973,3.077461979,5.075542
3279.023,3.077770971,5.169373
3279.073,3.077835887,5.169373
3279.123,3.07817768,5.096007
3279.173,3.078172387,5.144661
3279.223,3.078529691,5.06975
3279.273,3.078485463,5.166671
3279.323,3.0788392,5.091374
3279.373,3.078765749,5.141572
3279.423,3.07910518,5.062027
3279.473,3.079019163,5.184819
3279.523,3.079320829,5.094463
3279.573,3.079263674,5.094463
3279.623,3.079482275,5.148522
3279.673,3.079520321,5.06473
3279.723,3.0795858,5.182888
3279.773,3.079799598,5.094077
3279.823,3.079664126,5.151611
3279.873,3.080105394,5.072839
3279.923,3.079756036,5.177096
3279.973,3.080501685,5.077087
3280.023,3.07981853,5.146205
3280.073,3.080964217,5.146205
3280.123,3.079830276,5.070908
3280.173,3.081324892,5.179413
3280.223,3.079714766,5.080562
3280.273,3.081608137,5.155473
3280.323,3.079656608,5.067819
3280.373,3.081838977,5.177096
3280.423,3.079608441,5.088285
3280.473,3.081956801,5.141958
3280.523,3.079544408,5.062799
3280.573,3.081932748,5.062799
3280.623,3.079550529,5.182502
3280.673,3.081869547,5.081334
3280.723,3.079482257,5.145819
3280.773,3.081644291,5.063186
3280.823,3.079474029,5.179027
3280.873,3.081304038,5.071681
3280.923,3.079455165,5.145047
3280.973,3.080805541,5.092918
3281.023,3.079402569,5.177869
3281.073,3.080168704,5.177869
3281.123,3.079271761,5.073997
3281.173,3.079438751,5.140799
3281.223,3.079011426,5.090601
3281.273,3.078807373,5.179799
3281.323,3.078699621,5.075928
3281.373,3.078150433,5.140413
3281.423,3.078457334,5.092146
3281.473,3.077533769,5.167057
3281.523,3.078230897,5.074384
3281.573,3.076984106,5.074384
3281.623,3.077941723,5.14273
3281.673,3.076396194,5.09176
3281.723,3.077647137,5.17169
3281.773,3.075850993,5.071681
3281.823,3.077393665,5.144275
3281.873,3.075491917,5.09678
3281.923,3.077394229,5.169373
3281.973,3.075357294,5.059324
3282.023,3.077324017,5.14273
3282.073,3.075256272,5.14273
3282.123,3.077136765,5.098324
3282.173,3.075160342,5.168987
3282.223,3.076904318,5.061255
3282.273,3.075122526,5.146205
3282.323,3.076616122,5.097938
3282.373,3.075081559,5.174007
3282.423,3.076248013,5.064344
3282.473,3.075000021,5.139641
3282.523,3.075832289,5.101413
3282.573,3.074867879,5.101413
3282.623,3.075431905,5.165126
3282.673,3.074708786,5.061641
3282.723,3.075108382,5.140027
3282.773,3.074545739,5.109522
3282.823,3.07486638,5.154314
3282.873,3.074386947,5.05971
3282.923,3.074719528,5.144661
3282.973,3.074250195,5.13578
3283.023,3.07470981,5.151997
3283.073,3.07425317,5.151997
3283.123,3.074835249,5.05971
3283.173,3.074390932,5.146591
3283.223,3.075082688,5.133077
3283.273,3.074694979,5.154314
3283.323,3.075439163,5.062799
3283.373,3.075180043,5.141958
3283.423,3.075871481,5.129215
3283.473,3.075875424,5.128829
3283.523,3.076497062,5.067047
3283.573,3.076661105,5.067047
3283.623,3.077283281,5.146978
3283.673,3.077513506,5.134621
3283.723,3.078187307,5.130374
3283.773,3.078415613,5.061641
3283.823,3.07918366,5.141958
3283.873,3.079313508,5.136552
3283.923,3.080243421,5.13076
3283.973,3.08016334,5.0767
3284.023,3.081338495,5.145819
3284.073,3.080968123,5.145819
3284.123,3.082348903,5.140413
3284.173,3.081752346,5.121106
3284.223,3.083234702,5.0767
3284.273,3.082561648,5.148908
3284.323,3.084041514,5.133077
3284.373,3.083323445,5.124195
3284.423,3.084771941,5.080562
3284.473,3.083997325,5.143116
3284.523,3.0854253,5.138869
3284.573,3.084544638,5.138869
3284.623,3.085874887,5.12072
3284.673,3.084950941,5.077087
3284.723,3.086160707,5.138869
3284.773,3.085343878,5.139641
3284.823,3.086340672,5.12072
3284.873,3.08566104,5.081334
3284.923,3.086408168,5.14273
3284.973,3.085865819,5.153928
3285.023,3.086352872,5.122265
3285.073,3.085926416,5.122265
3285.123,3.086130416,5.077473
3285.173,3.085811129,5.150453
3285.223,3.085810497,5.153156
3285.273,3.085541434,5.128057
3285.323,3.085382727,5.080562
3285.373,3.085113176,5.150839
3285.423,3.084833384,5.150453
3285.473,3.08452938,5.09871
3285.523,3.084162197,5.080948
3285.573,3.083779403,5.080948
3285.623,3.083323116,5.139255
3285.673,3.082870537,5.145047
3285.723,3.082367653,5.105661
3285.773,3.081864215,5.07477
3285.823,3.081323399,5.143888
3285.873,3.080780458,5.153156
3285.923,3.080213726,5.105661
3285.973,3.079647649,5.089829
3286.023,3.079072785,5.141958
3286.073,3.078486678,5.141958
3286.123,3.077910522,5.155473
3286.173,3.07735729,5.092146
3286.223,3.076828379,5.096007
3286.273,3.076330132,5.141185
3286.323,3.075868003,5.153542
3286.373,3.075478347,5.087898
3286.423,3.075133268,5.099483
3286.473,3.074831027,5.127284
3286.523,3.074580384,5.155086
3286.573,3.074377416,5.155086
3286.623,3.074233893,5.096393
3286.673,3.074142311,5.102572
3286.723,3.074110693,5.124582
3286.773,3.074126266,5.155859
3286.823,3.074197048,5.080562
3286.873,3.074309266,5.101027
3286.923,3.074469397,5.119948
3286.973,3.074655025,5.157403
3287.073,3.074884623,5.084809
3287.123,3.075121717,5.101027
3287.173,3.075408638,5.119948
3287.223,3.075668197,5.151997
3287.273,3.075994759,5.0767
3287.323,3.076242644,5.112225
3287.373,3.076599554,5.121492
3287.423,3.076802373,5.151611
3287.473,3.077183296,5.048899
3287.523,3.077320605,5.110681
3287.573,3.077712871,5.110681
3287.623,3.077787818,5.119176
3287.673,3.078182026,5.151997
3287.723,3.078176993,5.058552
3287.773,3.078579722,5.107978
3287.823,3.078476901,5.119948
3287.873,3.078888694,5.157403
3287.923,3.07869357,5.060483
3287.973,3.079091951,5.126512
3288.023,3.078836203,5.122265
3288.073,3.079187014,5.122265
3288.123,3.078918243,5.160106
3288.173,3.079197441,5.051988
3288.223,3.078950837,5.126512
3288.273,3.079135725,5.127284
3288.323,3.078937528,5.155859
3288.373,3.079020338,5.056621
3288.423,3.078888188,5.133077
3288.473,3.078877474,5.110294
3288.523,3.078815304,5.155859
3288.573,3.078730863,5.155859
3288.623,3.078740157,5.048899
3288.673,3.078602173,5.152383
3288.723,3.078680315,5.107978
3288.773,3.07851453,5.156245
3288.823,3.078649203,5.046582
3288.873,3.078487684,5.15972
3288.923,3.078659707,5.102572
3288.973,3.078538651,5.157789
3289.023,3.07872101,5.046968
3289.073,3.078685908,5.046968
3289.123,3.078835357,5.158175
3289.173,3.078944848,5.097552
3289.223,3.079027357,5.157403
3289.273,3.079309761,5.046196
3289.323,3.079263003,5.160878
3289.373,3.079806911,5.104889
3289.423,3.07950682,5.150067
3289.473,3.080431986,5.068205
3289.523,3.079748216,5.166284
3289.573,3.081109119,5.166284
3289.623,3.079954059,5.097938
3289.673,3.081795067,5.149294
3289.723,3.080190395,5.06975
3289.773,3.082478548,5.175166
3289.823,3.080418878,5.094463
3289.873,3.083118151,5.1547
3289.923,3.080614314,5.077859
3289.973,3.083668099,5.18173
3290.023,3.080764096,5.100641
3290.073,3.083965469,5.100641
3290.123,3.080675452,5.14775
3290.173,3.084089196,5.073997
3290.223,3.080661241,5.188294
3290.273,3.084124043,5.093304
3290.323,3.080684365,5.151611
3290.373,3.084056612,5.075928
3290.423,3.08073192,5.187136
3290.473,3.083883944,5.077087
3290.523,3.080777755,5.150839
3290.573,3.083487782,5.150839
3290.623,3.080669106,5.073611
3290.673,3.083082226,5.187522
3290.723,3.080678787,5.07477
3290.773,3.08272581,5.144275
3290.823,3.080927033,5.088671
3290.873,3.082698418,5.182888
3290.923,3.081336837,5.072839
3290.973,3.082657515,5.145819
3291.023,3.081682586,5.085968
3291.073,3.082529556,5.085968
3291.123,3.081970225,5.185591
3291.173,3.082398244,5.073997
3291.223,3.082224204,5.150453
3291.273,3.082257337,5.080176
3291.323,3.082403341,5.18675
3291.373,3.082116023,5.071295
3291.423,3.0824899,5.146205
3291.473,3.081973638,5.107978
3291.523,3.082426632,5.182888
3291.573,3.08177004,5.182888
3291.623,3.082226808,5.067433
3291.673,3.081560462,5.146205
3291.723,3.081917253,5.111067
3291.773,3.081341653,5.185205
3291.823,3.081509939,5.067433
3291.873,3.081109442,5.148522
3291.923,3.081036884,5.117245
3291.973,3.080857999,5.165126
3292.023,3.080502243,5.06975
3292.073,3.080611572,5.06975
3292.123,3.079858288,5.145819
3292.223,3.080405395,5.155086
3292.273,3.079108812,5.066661
3292.423,3.080212151,5.146591
3292.473,3.078397685,5.073997
3292.523,3.080195927,5.150067
3292.573,3.077795655,5.150067
3292.623,3.080145548,5.121492
3292.673,3.077326152,5.155086
3292.723,3.080033033,5.071295
3292.773,3.076913325,5.145819
3292.823,3.079800472,5.126126
3292.873,3.076508669,5.154314
3292.923,3.079408524,5.071681
3292.973,3.076066651,5.151997
3293.023,3.078842285,5.128829
3293.073,3.075580564,5.128829
3293.123,3.078225262,5.146591
3293.173,3.07513326,5.067433
3293.223,3.077500977,5.15277
3293.273,3.074649171,5.121879
3293.323,3.076679431,5.148908
3293.373,3.0741015,5.073611
3293.423,3.075822382,5.153156
3293.473,3.073463253,5.145433
3293.523,3.075030471,5.153928
3293.573,3.072785794,5.153928
3293.623,3.074402554,5.075156
3293.673,3.072268876,5.154314
3293.723,3.074109297,5.146978
3293.773,3.072058277,5.149294
3293.823,3.073840314,5.067047
3293.873,3.072012195,5.152383
3293.923,3.073588454,5.144661
3293.973,3.072139012,5.124582
3294.023,3.073424588,5.075156
3294.073,3.072619289,5.075156
3294.123,3.073638443,5.151225
3294.173,3.073340734,5.14775
3294.223,3.074069041,5.121106
3294.273,3.074098571,5.074384
